,created_on,sentiment,playerid,player_name
22330,2017-07-10 20:04:35.537,-1,40000012,Zach Johnson
22331,2017-07-10 20:06:18.945,-1,40000001,Bubba Watson
22332,2017-07-10 20:07:05.926,1,40000632,Charley Hoffman
22333,2017-07-10 20:08:03.366,1,40000206,Chad Campbell
22334,2017-07-10 20:10:11.251,-1,40000833,Danny Lee
22335,2017-07-10 20:11:25.432,1,40002494,Curtis Luck
22336,2017-07-10 20:59:36.449,1,40000229,Roberto Castro
22337,2017-07-10 20:59:44.100,1,40001405,Daniel Summerhays
22338,2017-07-10 20:59:52.207,1,40001666,Wesley Bryan
22339,2017-07-10 21:03:05.135,1,40000229,Roberto Castro
22340,2017-07-10 22:50:54.579,1,40000789,Kelly Kraft
22341,2017-07-11 00:20:34.528,1,40000924,Ben Martin
22342,2017-07-11 00:27:24.389,1,40000414,Gonzalo Fernandez-Castano
22343,2017-07-11 00:27:29.566,1,40000534,Cody Gribble
22344,2017-07-11 00:27:35.554,1,40000585,Brian Harman
22345,2017-07-11 00:27:40.432,1,40000770,Kevin Kisner
22346,2017-07-11 00:27:45.691,1,40001545,Steve Wheatcroft
22347,2017-07-11 00:54:53.962,1,40000653,Charles Howell III
22348,2017-07-11 00:54:58.910,1,40000789,Kelly Kraft
22349,2017-07-11 00:55:06.250,1,40001510,Johnson Wagner
22350,2017-07-11 00:56:26.652,1,40000653,Charles Howell III
22351,2017-07-11 00:57:24.415,1,40000012,Zach Johnson
22352,2017-07-11 00:58:48.585,1,40000789,Kelly Kraft
22353,2017-07-11 10:16:18.566,1,40000585,Brian Harman
22354,2017-07-11 10:16:22.875,1,40000653,Charles Howell III
22355,2017-07-11 10:16:27.978,1,40000833,Danny Lee
22356,2017-07-11 10:18:51.832,1,40000869,Luke List
22357,2017-07-11 10:18:56.313,1,40001666,Wesley Bryan
22358,2017-07-11 10:20:02.695,1,40000789,Kelly Kraft
22359,2017-07-11 10:23:48.291,-1,40000833,Danny Lee
22360,2017-07-11 10:26:20.451,1,40000206,Chad Campbell
22361,2017-07-11 10:26:25.923,1,40000770,Kevin Kisner
22362,2017-07-11 10:26:30.366,1,40000959,William McGirt
22363,2017-07-11 10:26:35.030,1,40001044,Kevin Na
22364,2017-07-11 10:26:44.476,1,40001353,J.J. Spaun
22365,2017-07-11 10:29:10.895,1,40001971,JT Poston
22366,2017-07-11 10:38:44.074,1,40001564,Tim Wilkinson
22367,2017-07-11 10:45:55.135,1,40000322,Bryson DeChambeau
22368,2017-07-11 10:45:55.759,1,40000322,Bryson DeChambeau
22369,2017-07-11 10:49:22.930,1,40000012,Zach Johnson
22370,2017-07-11 10:49:27.730,1,40000763,Michael Kim
22371,2017-07-11 10:49:32.144,1,40000833,Danny Lee
22372,2017-07-11 10:49:36.231,1,40001044,Kevin Na
22373,2017-07-11 10:51:32.648,1,40000322,Bryson DeChambeau
22374,2017-07-11 10:51:37.034,1,40000833,Danny Lee
22375,2017-07-11 10:51:41.218,1,40001666,Wesley Bryan
22376,2017-07-11 10:58:44.689,-1,40000115,Daniel Berger
22377,2017-07-11 10:59:52.750,1,40000585,Brian Harman
22378,2017-07-11 10:59:56.844,1,40000833,Danny Lee
22379,2017-07-11 11:01:31.233,-1,40000885,Jamie Lovemark
22380,2017-07-11 11:05:19.809,1,40000012,Zach Johnson
22381,2017-07-11 11:05:24.407,1,40000230,Bud Cauley
22382,2017-07-11 11:05:28.966,1,40000232,Alex Cejka
22383,2017-07-11 11:05:33.642,1,40000484,Robert Garrigus
22384,2017-07-11 11:05:38.132,1,40000924,Ben Martin
22385,2017-07-11 11:05:42.765,1,40001365,Kyle Stanley
22386,2017-07-11 11:05:47.614,1,40001370,Shawn Stefani
22387,2017-07-11 11:05:53.142,1,40001392,Steve Stricker
22388,2017-07-11 11:05:57.180,1,40001424,Nick Taylor
22389,2017-07-11 11:06:01.734,1,40001525,Nick Watney
22390,2017-07-11 11:08:15.019,1,40001016,Ryan Moore
22391,2017-07-11 11:10:06.267,1,40001211,Chez Reavie
22392,2017-07-11 11:10:06.926,1,40001211,Chez Reavie
22393,2017-07-11 13:10:21.902,1,40001388,Robert Streb
22394,2017-07-11 13:10:44.498,1,40001390,Kevin Streelman
22395,2017-07-11 13:10:58.686,1,40000162,Ryan Brehm
22396,2017-07-11 13:11:09.762,1,40000182,Scott Brown
22397,2017-07-11 13:11:23.393,1,40000232,Alex Cejka
22398,2017-07-11 13:11:24.966,-1,40000232,Alex Cejka
22399,2017-07-11 13:11:35.952,1,40000484,Robert Garrigus
22400,2017-07-11 13:11:45.610,1,40000633,Morgan Hoffmann
22401,2017-07-11 13:11:55.208,1,40000720,Matt Jones
22402,2017-07-11 13:12:03.241,1,40000763,Michael Kim
22403,2017-07-11 13:12:12.034,1,40000789,Kelly Kraft
22404,2017-07-11 13:12:52.956,1,40001424,Nick Taylor
22405,2017-07-11 13:13:01.987,1,40001666,Wesley Bryan
22406,2017-07-11 13:13:21.399,1,40001685,Seamus Power
22407,2017-07-11 13:13:32.012,1,40002494,Curtis Luck
22408,2017-07-11 13:13:50.854,1,40000012,Zach Johnson
22409,2017-07-11 13:13:58.323,1,40000206,Chad Campbell
22410,2017-07-11 13:14:07.030,1,40000230,Bud Cauley
22411,2017-07-11 13:14:16.834,1,40000322,Bryson DeChambeau
22412,2017-07-11 13:14:27.834,1,40000585,Brian Harman
22413,2017-07-11 13:14:36.724,1,40000632,Charley Hoffman
22414,2017-07-11 13:14:47.094,1,40000770,Kevin Kisner
22415,2017-07-11 13:14:56.198,1,40001016,Ryan Moore
22416,2017-07-11 13:15:04.140,1,40001044,Kevin Na
22417,2017-07-11 13:15:14.550,1,40001211,Chez Reavie
22418,2017-07-11 13:15:23.795,1,40001365,Kyle Stanley
22419,2017-07-11 13:15:33.075,1,40001405,Daniel Summerhays
22420,2017-07-11 13:33:57.060,1,40000182,Scott Brown
22421,2017-07-11 13:34:20.989,1,40000484,Robert Garrigus
22422,2017-07-11 13:34:29.333,1,40000763,Michael Kim
22423,2017-07-11 13:34:43.094,1,40000977,Maverick McNealy
22424,2017-07-11 13:35:06.050,1,40001682,Sebastian Munoz
22425,2017-07-11 13:35:16.790,1,40002494,Curtis Luck
22426,2017-07-11 13:40:09.386,1,40000012,Zach Johnson
22427,2017-07-11 13:40:28.985,1,40000206,Chad Campbell
22428,2017-07-11 13:41:27.181,1,40000001,Bubba Watson
22429,2017-07-11 13:41:31.526,1,40000206,Chad Campbell
22430,2017-07-11 13:41:35.984,1,40000414,Gonzalo Fernandez-Castano
22431,2017-07-11 13:41:40.564,1,40000585,Brian Harman
22432,2017-07-11 13:41:46.117,1,40000632,Charley Hoffman
22433,2017-07-11 13:41:49.053,1,40000322,Bryson DeChambeau
22434,2017-07-11 13:41:51.134,1,40000653,Charles Howell III
22435,2017-07-11 13:41:55.901,1,40000885,Jamie Lovemark
22436,2017-07-11 13:41:59.024,1,40000770,Kevin Kisner
22437,2017-07-11 13:42:00.708,1,40001510,Johnson Wagner
22438,2017-07-11 13:42:08.804,1,40000833,Danny Lee
22439,2017-07-11 13:42:26.481,1,40001016,Ryan Moore
22440,2017-07-11 13:42:41.203,-1,40000115,Daniel Berger
22441,2017-07-11 13:43:15.066,1,40001044,Kevin Na
22442,2017-07-11 13:43:24.128,1,40001388,Robert Streb
22443,2017-07-11 13:43:32.371,1,40001392,Steve Stricker
22444,2017-07-11 13:43:41.122,1,40001405,Daniel Summerhays
22445,2017-07-11 13:43:50.130,1,40001424,Nick Taylor
22446,2017-07-11 13:44:00.848,1,40001510,Johnson Wagner
22447,2017-07-11 13:45:04.913,-1,40001283,Ollie Schniederjans
22448,2017-07-11 14:10:28.485,1,40000115,Daniel Berger
22449,2017-07-11 14:10:37.236,1,40000232,Alex Cejka
22450,2017-07-11 14:10:47.834,1,40000322,Bryson DeChambeau
22451,2017-07-11 14:10:58.535,1,40000585,Brian Harman
22452,2017-07-11 14:11:09.382,1,40000770,Kevin Kisner
22453,2017-07-11 14:11:19.082,1,40000833,Danny Lee
22454,2017-07-11 14:11:29.257,1,40000924,Ben Martin
22455,2017-07-11 14:11:39.566,1,40001016,Ryan Moore
22456,2017-07-11 14:11:49.246,1,40001365,Kyle Stanley
22457,2017-07-11 14:11:58.226,1,40001510,Johnson Wagner
22458,2017-07-11 14:12:06.674,1,40001666,Wesley Bryan
22459,2017-07-11 14:12:16.879,1,40002494,Curtis Luck
22460,2017-07-11 14:18:06.326,1,40000924,Ben Martin
22461,2017-07-11 14:18:10.474,1,40000322,Bryson DeChambeau
22462,2017-07-11 14:18:16.256,1,40000789,Kelly Kraft
22463,2017-07-11 14:18:16.646,1,40001044,Kevin Na
22464,2017-07-11 14:18:26.942,1,40001392,Steve Stricker
22465,2017-07-11 14:18:39.466,1,40002494,Curtis Luck
22466,2017-07-11 14:24:42.046,1,40000012,Zach Johnson
22467,2017-07-11 14:24:46.318,1,40000585,Brian Harman
22468,2017-07-11 14:24:51.499,1,40000833,Danny Lee
22469,2017-07-11 14:24:56.770,1,40001390,Kevin Streelman
22470,2017-07-11 14:25:01.204,1,40001392,Steve Stricker
22471,2017-07-11 14:25:07.494,1,40001405,Daniel Summerhays
22472,2017-07-11 14:25:13.658,1,40001510,Johnson Wagner
22473,2017-07-11 14:25:21.877,1,40002494,Curtis Luck
22474,2017-07-11 14:33:35.230,1,40000115,Daniel Berger
22475,2017-07-11 14:33:40.618,1,40000206,Chad Campbell
22476,2017-07-11 14:33:47.490,1,40000230,Bud Cauley
22477,2017-07-11 14:33:52.994,1,40000632,Charley Hoffman
22478,2017-07-11 14:33:59.477,1,40000789,Kelly Kraft
22479,2017-07-11 14:34:05.749,1,40000833,Danny Lee
22480,2017-07-11 14:34:10.279,1,40000869,Luke List
22481,2017-07-11 14:34:15.229,1,40000924,Ben Martin
22482,2017-07-11 14:34:20.137,1,40001044,Kevin Na
22483,2017-07-11 14:34:28.317,1,40001365,Kyle Stanley
22484,2017-07-11 14:34:34.622,1,40001424,Nick Taylor
22485,2017-07-11 14:34:40.789,1,40001510,Johnson Wagner
22486,2017-07-11 14:37:02.902,1,40000230,Bud Cauley
22487,2017-07-11 14:37:07.036,1,40000322,Bryson DeChambeau
22488,2017-07-11 14:37:11.351,1,40000738,Smylie Kaufman
22489,2017-07-11 14:37:15.426,1,40000789,Kelly Kraft
22490,2017-07-11 14:37:19.642,1,40001424,Nick Taylor
22491,2017-07-11 14:37:23.808,1,40001666,Wesley Bryan
22492,2017-07-11 14:59:49.963,1,40000229,Roberto Castro
22493,2017-07-11 14:59:57.130,1,40000738,Smylie Kaufman
22494,2017-07-11 15:00:02.349,1,40000789,Kelly Kraft
22495,2017-07-11 15:00:08.794,1,40000924,Ben Martin
22496,2017-07-11 15:00:14.424,1,40001405,Daniel Summerhays
22497,2017-07-11 15:00:19.754,1,40001666,Wesley Bryan
22498,2017-07-11 15:07:36.702,1,40000789,Kelly Kraft
22499,2017-07-11 15:13:47.655,-1,40000129,Zac Blair
22500,2017-07-11 15:13:54.758,-1,40000509,Lucas Glover
22501,2017-07-11 15:16:53.660,-1,40000833,Danny Lee
22502,2017-07-11 16:13:36.308,1,40001016,Ryan Moore
22503,2017-07-11 16:19:55.144,-1,40000322,Bryson DeChambeau
22504,2017-07-11 16:21:40.536,1,40000012,Zach Johnson
22505,2017-07-11 16:21:44.917,1,40000115,Daniel Berger
22506,2017-07-11 16:21:50.150,1,40000206,Chad Campbell
22507,2017-07-11 16:21:55.699,1,40000763,Michael Kim
22508,2017-07-11 16:22:04.831,1,40000770,Kevin Kisner
22509,2017-07-11 16:22:09.001,1,40000789,Kelly Kraft
22510,2017-07-11 16:22:13.429,1,40000833,Danny Lee
22511,2017-07-11 16:22:17.672,-1,40001016,Ryan Moore
22512,2017-07-11 16:22:22.339,1,40001044,Kevin Na
22513,2017-07-11 16:22:26.572,1,40001392,Steve Stricker
22514,2017-07-11 16:22:31.006,1,40001666,Wesley Bryan
22515,2017-07-11 16:28:07.170,1,40000206,Chad Campbell
22516,2017-07-11 16:28:12.181,1,40000229,Roberto Castro
22517,2017-07-11 16:28:16.921,1,40000230,Bud Cauley
22518,2017-07-11 16:28:22.246,1,40000484,Robert Garrigus
22519,2017-07-11 16:28:32.753,1,40000633,Morgan Hoffmann
22520,2017-07-11 16:28:47.979,1,40000770,Kevin Kisner
22521,2017-07-11 16:28:53.235,1,40000833,Danny Lee
22522,2017-07-11 16:28:57.853,1,40000924,Ben Martin
22523,2017-07-11 16:29:02.156,1,40001044,Kevin Na
22524,2017-07-11 16:29:06.718,1,40001205,Jonathan Randolph
22525,2017-07-11 16:29:16.955,1,40001390,Kevin Streelman
22526,2017-07-11 16:29:24.239,1,40001666,Wesley Bryan
22527,2017-07-11 16:29:29.004,1,40002494,Curtis Luck
22528,2017-07-11 16:31:20.456,1,40001283,Ollie Schniederjans
22529,2017-07-11 16:32:56.667,1,40000182,Scott Brown
22530,2017-07-11 16:33:00.754,1,40000560,Chesson Hadley
22531,2017-07-11 16:33:05.355,1,40001030,Trey Mullinax
22532,2017-07-11 16:33:10.838,1,40001254,Rory Sabbatini
22533,2017-07-11 16:33:14.423,1,40001361,Scott Stallings
22534,2017-07-11 16:38:21.265,1,40000162,Ryan Brehm
22535,2017-07-11 16:38:26.077,1,40000206,Chad Campbell
22536,2017-07-11 16:38:30.777,1,40000653,Charles Howell III
22537,2017-07-11 16:38:37.258,1,40000720,Matt Jones
22538,2017-07-11 16:38:41.927,1,40000833,Danny Lee
22539,2017-07-11 16:38:47.454,1,40000885,Jamie Lovemark
22540,2017-07-11 16:38:52.175,1,40000924,Ben Martin
22541,2017-07-11 16:38:57.744,1,40001030,Trey Mullinax
22542,2017-07-11 16:39:03.576,1,40001038,Grayson Murray
22543,2017-07-11 16:39:08.342,1,40001211,Chez Reavie
22544,2017-07-11 16:39:12.645,1,40001388,Robert Streb
22545,2017-07-11 16:39:17.137,1,40001424,Nick Taylor
22546,2017-07-11 16:39:21.535,1,40001473,Kevin Tway
22547,2017-07-11 16:39:25.880,1,40001490,Harold Varner
22548,2017-07-11 16:39:29.578,1,40001525,Nick Watney
22549,2017-07-11 16:40:18.784,1,40000563,Brandon Hagy
22550,2017-07-11 16:40:25.475,1,40000763,Michael Kim
22551,2017-07-11 16:40:29.849,1,40001490,Harold Varner
22552,2017-07-11 16:40:44.029,1,40000484,Robert Garrigus
22553,2017-07-11 16:50:23.472,1,40000602,David Hearn
22554,2017-07-11 16:50:27.931,1,40000977,Maverick McNealy
22555,2017-07-11 16:50:31.997,1,40001666,Wesley Bryan
22556,2017-07-11 16:56:16.787,1,40000322,Bryson DeChambeau
22557,2017-07-11 16:57:31.463,1,40000322,Bryson DeChambeau
22558,2017-07-11 16:57:32.248,-1,40000322,Bryson DeChambeau
22559,2017-07-11 17:09:13.885,1,40000322,Bryson DeChambeau
22560,2017-07-11 17:09:18.283,1,40000585,Brian Harman
22561,2017-07-11 17:09:22.516,1,40000632,Charley Hoffman
22562,2017-07-11 17:09:28.857,1,40000632,Charley Hoffman
22563,2017-07-11 17:09:34.047,1,40000789,Kelly Kraft
22564,2017-07-11 17:09:37.923,1,40001016,Ryan Moore
22565,2017-07-11 17:09:42.313,1,40001211,Chez Reavie
22566,2017-07-11 17:09:47.691,1,40001392,Steve Stricker
22567,2017-07-11 17:17:49.022,1,40000322,Bryson DeChambeau
22568,2017-07-11 17:19:23.718,-1,40000789,Kelly Kraft
22569,2017-07-11 17:25:31.529,1,40001510,Johnson Wagner
22570,2017-07-11 17:25:35.033,1,40000789,Kelly Kraft
22571,2017-07-11 17:25:49.732,1,40000869,Luke List
22572,2017-07-11 17:26:03.599,1,40001211,Chez Reavie
22573,2017-07-11 17:26:19.387,1,40001424,Nick Taylor
22574,2017-07-11 17:26:41.596,1,40002494,Curtis Luck
22575,2017-07-11 17:27:13.710,-1,40000012,Zach Johnson
22576,2017-07-11 17:27:25.496,1,40000115,Daniel Berger
22577,2017-07-11 17:28:05.787,1,40000206,Chad Campbell
22578,2017-07-11 17:28:25.572,1,40000230,Bud Cauley
22579,2017-07-11 17:29:12.472,1,40000770,Kevin Kisner
22580,2017-07-11 17:29:38.312,1,40000833,Danny Lee
22581,2017-07-11 17:29:50.045,1,40000924,Ben Martin
22582,2017-07-11 17:30:08.896,1,40001044,Kevin Na
22583,2017-07-11 17:30:19.448,1,40001365,Kyle Stanley
22584,2017-07-11 17:30:30.044,1,40001390,Kevin Streelman
22585,2017-07-11 17:30:31.430,-1,40001390,Kevin Streelman
22586,2017-07-11 17:30:42.729,1,40001392,Steve Stricker
22587,2017-07-11 17:31:14.387,-1,40001510,Johnson Wagner
22588,2017-07-11 18:01:12.496,1,40000115,Daniel Berger
22589,2017-07-11 18:19:08.591,1,40000763,Michael Kim
22590,2017-07-11 18:19:22.351,1,40001361,Scott Stallings
22591,2017-07-11 18:19:43.261,1,40000182,Scott Brown
22592,2017-07-11 18:19:53.287,1,40000206,Chad Campbell
22593,2017-07-11 18:20:05.365,1,40000230,Bud Cauley
22594,2017-07-11 18:20:16.663,-1,40000230,Bud Cauley
22595,2017-07-11 18:20:24.576,1,40000602,David Hearn
22596,2017-07-11 18:20:38.136,-1,40000633,Morgan Hoffmann
22597,2017-07-11 18:20:48.413,1,40000653,Charles Howell III
22598,2017-07-11 18:21:02.538,1,40000869,Luke List
22599,2017-07-11 18:21:15.037,-1,40000885,Jamie Lovemark
22600,2017-07-11 18:21:25.068,1,40000924,Ben Martin
22601,2017-07-11 18:21:36.683,1,40001044,Kevin Na
22602,2017-07-11 18:21:51.231,1,40001084,Geoff Ogilvy
22603,2017-07-11 18:22:03.004,1,40001211,Chez Reavie
22604,2017-07-11 18:22:13.144,1,40001365,Kyle Stanley
22605,2017-07-11 18:22:24.151,1,40001370,Shawn Stefani
22606,2017-07-11 18:22:54.719,1,40000770,Kevin Kisner
22607,2017-07-11 18:23:21.047,1,40000115,Daniel Berger
22608,2017-07-11 18:23:40.399,1,40000484,Robert Garrigus
22609,2017-07-11 18:23:52.860,1,40000632,Charley Hoffman
22610,2017-07-11 18:24:04.996,1,40000770,Kevin Kisner
22611,2017-07-11 18:24:16.145,1,40000789,Kelly Kraft
22612,2017-07-11 18:24:27.359,1,40000959,William McGirt
22613,2017-07-11 18:24:39.197,1,40001044,Kevin Na
22614,2017-07-11 18:25:27.696,1,40001353,J.J. Spaun
22615,2017-07-11 18:25:34.165,-1,40001353,J.J. Spaun
22616,2017-07-11 18:25:45.485,-1,40000959,William McGirt
22617,2017-07-11 18:26:02.739,1,40001394,Chris Stroud
22618,2017-07-11 18:26:18.151,1,40001425,Vaughn Taylor
22619,2017-07-11 18:26:37.935,-1,40001510,Johnson Wagner
22620,2017-07-11 18:26:49.175,1,40001666,Wesley Bryan
22621,2017-07-11 18:57:06.248,1,40000789,Kelly Kraft
22622,2017-07-11 18:57:10.309,1,40000869,Luke List
22623,2017-07-11 18:57:14.326,1,40001392,Steve Stricker
22624,2017-07-11 18:57:18.397,1,40001666,Wesley Bryan
22625,2017-07-11 19:09:23.189,1,40000585,Brian Harman
22626,2017-07-11 19:09:27.912,1,40000763,Michael Kim
22627,2017-07-11 19:09:33.666,1,40001365,Kyle Stanley
22628,2017-07-11 19:17:52.554,1,40000563,Brandon Hagy
22629,2017-07-11 19:18:08.198,1,40000115,Daniel Berger
22630,2017-07-11 19:18:14.276,1,40000206,Chad Campbell
22631,2017-07-11 19:18:20.706,1,40000322,Bryson DeChambeau
22632,2017-07-11 19:18:33.214,1,40000585,Brian Harman
22633,2017-07-11 19:18:38.341,1,40000763,Michael Kim
22634,2017-07-11 19:18:45.378,1,40000833,Danny Lee
22635,2017-07-11 19:18:52.085,1,40000924,Ben Martin
22636,2017-07-11 19:18:58.742,1,40001038,Grayson Murray
22637,2017-07-11 19:19:04.239,1,40001044,Kevin Na
22638,2017-07-11 19:19:08.737,1,40001211,Chez Reavie
22639,2017-07-11 19:19:14.240,1,40001365,Kyle Stanley
22640,2017-07-11 19:19:21.193,1,40001392,Steve Stricker
22641,2017-07-11 19:19:26.075,1,40001424,Nick Taylor
22642,2017-07-11 19:19:30.779,1,40001525,Nick Watney
22643,2017-07-11 19:19:36.256,1,40001666,Wesley Bryan
22644,2017-07-11 19:22:53.414,1,40000012,Zach Johnson
22645,2017-07-11 19:22:57.929,1,40001016,Ryan Moore
22646,2017-07-11 19:23:01.869,1,40001392,Steve Stricker
22647,2017-07-11 19:23:05.999,1,40001666,Wesley Bryan
22648,2017-07-11 20:13:35.913,1,40000012,Zach Johnson
22649,2017-07-11 20:13:39.909,1,40000206,Chad Campbell
22650,2017-07-11 20:13:44.045,1,40000534,Cody Gribble
22651,2017-07-11 20:13:48.523,1,40000789,Kelly Kraft
22652,2017-07-11 20:13:52.973,1,40000977,Maverick McNealy
22653,2017-07-11 20:13:57.217,1,40001211,Chez Reavie
22654,2017-07-11 20:14:01.928,1,40001392,Steve Stricker
22655,2017-07-11 20:14:05.960,1,40001510,Johnson Wagner
22656,2017-07-11 21:11:39.297,-1,40001016,Ryan Moore
22657,2017-07-11 21:16:34.892,1,40000924,Ben Martin
22658,2017-07-11 21:18:39.183,1,40000182,Scott Brown
22659,2017-07-11 21:19:48.069,1,40000162,Ryan Brehm
22660,2017-07-11 21:34:50.997,-1,40000633,Morgan Hoffmann
22661,2017-07-11 21:35:16.804,-1,40000206,Chad Campbell
22662,2017-07-11 21:54:58.855,1,40000322,Bryson DeChambeau
22663,2017-07-11 21:55:23.595,1,40001030,Trey Mullinax
22664,2017-07-11 21:55:43.415,-1,40001682,Sebastian Munoz
22665,2017-07-11 21:56:08.853,-1,40001211,Chez Reavie
22666,2017-07-11 21:56:42.061,-1,40000977,Maverick McNealy
22667,2017-07-11 22:10:50.890,1,40000012,Zach Johnson
22668,2017-07-11 22:10:58.387,1,40000206,Chad Campbell
22669,2017-07-11 22:11:11.946,1,40000632,Charley Hoffman
22670,2017-07-11 22:11:20.319,1,40001016,Ryan Moore
22671,2017-07-11 22:11:29.206,1,40001044,Kevin Na
22672,2017-07-11 22:11:37.347,1,40001071,Sean O'Hair
22673,2017-07-11 22:11:45.732,1,40001211,Chez Reavie
22674,2017-07-11 22:11:54.119,1,40001365,Kyle Stanley
22675,2017-07-11 23:22:26.064,1,40001365,Kyle Stanley
22676,2017-07-11 23:23:31.394,1,40001390,Kevin Streelman
22677,2017-07-11 23:23:35.897,1,40001405,Daniel Summerhays
22678,2017-07-11 23:25:30.186,1,40000484,Robert Garrigus
22679,2017-07-11 23:25:34.291,1,40000770,Kevin Kisner
22680,2017-07-11 23:25:38.852,1,40000885,Jamie Lovemark
22681,2017-07-11 23:25:46.498,1,40001525,Nick Watney
22682,2017-07-11 23:25:50.987,1,40001666,Wesley Bryan
22683,2017-07-11 23:29:32.385,1,40000115,Daniel Berger
22684,2017-07-11 23:29:36.276,1,40000484,Robert Garrigus
22685,2017-07-11 23:29:40.506,1,40000770,Kevin Kisner
22686,2017-07-11 23:29:45.230,1,40000833,Danny Lee
22687,2017-07-11 23:29:53.938,1,40000869,Luke List
22688,2017-07-11 23:29:57.745,1,40001365,Kyle Stanley
22689,2017-07-11 23:30:03.245,1,40001394,Chris Stroud
22690,2017-07-11 23:30:07.886,1,40001473,Kevin Tway
22691,2017-07-11 23:38:43.251,1,40001525,Nick Watney
22692,2017-07-11 23:41:09.806,1,40000115,Daniel Berger
22693,2017-07-11 23:41:13.887,1,40000200,Angel Cabrera
22694,2017-07-11 23:41:18.480,1,40000322,Bryson DeChambeau
22695,2017-07-11 23:41:22.723,1,40000484,Robert Garrigus
22696,2017-07-11 23:41:26.625,1,40000509,Lucas Glover
22697,2017-07-11 23:41:32.119,1,40000665,Billy Hurley III
22698,2017-07-11 23:41:36.691,1,40000720,Matt Jones
22699,2017-07-11 23:41:41.436,1,40000789,Kelly Kraft
22700,2017-07-11 23:41:48.586,1,40001010,Bryce Molder
22701,2017-07-11 23:41:54.736,1,40001071,Sean O'Hair
22702,2017-07-11 23:41:59.148,1,40001267,Sam Saunders
22703,2017-07-11 23:42:03.527,1,40001490,Harold Varner
22704,2017-07-11 23:42:07.998,1,40001564,Tim Wilkinson
22705,2017-07-11 23:55:31.004,-1,40001473,Kevin Tway
22706,2017-07-11 23:57:34.806,-1,40000115,Daniel Berger
22707,2017-07-11 23:57:52.868,-1,40000833,Danny Lee
22708,2017-07-11 23:58:11.723,-1,40000789,Kelly Kraft
22709,2017-07-11 23:58:26.320,1,40001392,Steve Stricker
22710,2017-07-11 23:58:36.518,-1,40001044,Kevin Na
22711,2017-07-11 23:58:47.153,-1,40001365,Kyle Stanley
22712,2017-07-11 23:58:57.539,1,40000585,Brian Harman
22713,2017-07-11 23:59:35.608,-1,40000206,Chad Campbell
22714,2017-07-11 23:59:53.924,-1,40000322,Bryson DeChambeau
22715,2017-07-12 00:00:11.662,1,40000770,Kevin Kisner
22716,2017-07-12 00:00:39.616,1,40001016,Ryan Moore
22717,2017-07-12 00:00:51.869,-1,40001211,Chez Reavie
22718,2017-07-12 00:01:03.930,1,40000632,Charley Hoffman
22719,2017-07-12 00:01:15.574,1,40000230,Bud Cauley
22720,2017-07-12 00:01:28.947,-1,40001510,Johnson Wagner
22721,2017-07-12 00:01:54.514,-1,40002494,Curtis Luck
22722,2017-07-12 00:02:08.625,-1,40000484,Robert Garrigus
22723,2017-07-12 00:08:02.931,1,40000959,William McGirt
22724,2017-07-12 00:08:07.672,1,40001211,Chez Reavie
22725,2017-07-12 00:08:12.547,1,40001254,Rory Sabbatini
22726,2017-07-12 00:08:20.314,1,40001361,Scott Stallings
22727,2017-07-12 00:08:24.919,1,40001390,Kevin Streelman
22728,2017-07-12 00:08:28.657,1,40001392,Steve Stricker
22729,2017-07-12 00:08:32.911,1,40001525,Nick Watney
22730,2017-07-12 00:08:45.544,1,40000012,Zach Johnson
22731,2017-07-12 00:08:50.286,1,40000115,Daniel Berger
22732,2017-07-12 00:08:54.849,1,40000206,Chad Campbell
22733,2017-07-12 00:08:59.683,1,40000585,Brian Harman
22734,2017-07-12 00:09:04.265,1,40000632,Charley Hoffman
22735,2017-07-12 00:09:08.915,1,40000653,Charles Howell III
22736,2017-07-12 00:09:13.250,1,40000720,Matt Jones
22737,2017-07-12 00:09:18.801,1,40000770,Kevin Kisner
22738,2017-07-12 00:09:23.638,1,40000789,Kelly Kraft
22739,2017-07-12 00:09:28.044,1,40000833,Danny Lee
22740,2017-07-12 00:09:31.856,1,40001016,Ryan Moore
22741,2017-07-12 00:09:36.750,1,40001030,Trey Mullinax
22742,2017-07-12 00:09:41.359,1,40001044,Kevin Na
22743,2017-07-12 00:09:46.245,1,40001365,Kyle Stanley
22744,2017-07-12 00:09:50.420,1,40001682,Sebastian Munoz
22745,2017-07-12 00:15:05.958,1,40000182,Scott Brown
22746,2017-07-12 00:15:12.368,1,40000763,Michael Kim
22747,2017-07-12 00:15:16.396,1,40000912,Hunter Mahan
22748,2017-07-12 00:15:20.859,1,40001510,Johnson Wagner
22749,2017-07-12 00:15:25.336,1,40001666,Wesley Bryan
22750,2017-07-12 00:15:32.677,1,40002494,Curtis Luck
22751,2017-07-12 00:15:49.052,1,40000012,Zach Johnson
22752,2017-07-12 00:16:00.540,-1,40000115,Daniel Berger
22753,2017-07-12 00:16:17.974,-1,40000585,Brian Harman
22754,2017-07-12 00:16:25.358,-1,40000770,Kevin Kisner
22755,2017-07-12 00:16:37.712,1,40000833,Danny Lee
22756,2017-07-12 00:16:49.802,1,40001392,Steve Stricker
22757,2017-07-12 00:17:04.780,1,40001365,Kyle Stanley
22758,2017-07-12 00:17:12.326,1,40001016,Ryan Moore
22759,2017-07-12 00:17:34.353,1,40000653,Charles Howell III
22760,2017-07-12 00:17:44.738,1,40000230,Bud Cauley
